province,model,bodyType,month,isSpringFestival,sales12MonthAgo,sales11MonthAgo,sales10MonthAgo,sales9MonthAgo,sales8MonthAgo,sales7MonthAgo,sales6MonthAgo,sales5MonthAgo,sales4MonthAgo,sales3MonthAgo,sales2MonthAgo,sales1MonthAgo,averageSales2Month,averageSales3Month,firstOrderTrend1,firstOrderTrend2,secondOrderTrend
16,56,1,1,0,837,201,313,330,347,462,609,643,609,716.0,696.0,916.0,806.0,776.0,220.0,-20.0,240.0
17,56,1,1,0,1657,503,671,579,591,827,934,1043,1138,1066.0,1187.0,1811.0,1499.0,1355.0,624.0,121.0,503.0
18,56,1,1,0,428,129,211,219,281,359,378,470,543,521.0,626.0,605.0,616.0,584.0,-21.0,105.0,-126.0
19,56,1,1,0,235,125,226,187,250,248,334,351,316,290.0,309.0,323.0,316.0,307.0,14.0,19.0,-5.0
20,56,1,1,0,1846,758,896,740,908,1151,1313,1405,1572,1555.0,1445.0,2262.0,1854.0,1754.0,817.0,-110.0,927.0
21,56,1,1,0,905,333,426,445,444,565,798,975,991,1110.0,967.0,1581.0,1274.0,1219.0,614.0,-143.0,757.0
22,56,1,1,0,173,117,199,155,143,190,253,271,281,258.0,403.0,326.0,364.0,329.0,-77.0,145.0,-222.0
1,57,3,1,0,19,29,28,25,38,29,32,29,27,26.0,23.0,36.0,30.0,28.0,13.0,-3.0,16.0
2,57,3,1,0,1680,1190,1187,815,815,786,875,755,817,1016.0,720.0,852.0,786.0,863.0,132.0,-296.0,428.0
3,57,3,1,0,54,78,117,71,70,60,56,65,70,61.0,41.0,46.0,44.0,49.0,5.0,-20.0,25.0
4,57,3,1,0,106,118,157,120,110,104,70,81,80,59.0,99.0,321.0,210.0,160.0,222.0,40.0,182.0
5,57,3,1,0,603,645,678,519,472,474,468,514,523,495.0,344.0,445.0,394.0,428.0,101.0,-151.0,252.0
6,57,3,1,0,216,223,191,165,153,149,145,130,226,119.0,115.0,113.0,114.0,116.0,-2.0,-4.0,2.0
7,57,3,1,0,629,541,513,451,400,375,388,431,348,319.0,283.0,400.0,342.0,334.0,117.0,-36.0,153.0
8,57,3,1,0,166,115,127,118,117,113,93,103,99,118.0,123.0,111.0,117.0,117.0,-12.0,5.0,-17.0
9,57,3,1,0,346,505,757,513,503,519,390,440,464,326.0,357.0,661.0,509.0,448.0,304.0,31.0,273.0
10,57,3,1,0,92,50,85,53,57,36,20,17,40,26.0,18.0,30.0,24.0,25.0,12.0,-8.0,20.0
11,57,3,1,0,610,843,857,623,558,495,522,542,537,383.0,409.0,533.0,471.0,442.0,124.0,26.0,98.0
12,57,3,1,0,132,89,105,90,70,62,87,69,109,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0
13,57,3,1,0,537,616,685,621,541,500,570,609,477,446.0,517.0,641.0,579.0,535.0,124.0,71.0,53.0
14,57,3,1,0,922,778,753,612,592,519,715,609,950,530.0,431.0,596.0,514.0,519.0,165.0,-99.0,264.0
15,57,3,1,0,312,498,511,368,351,319,353,307,303,303.0,273.0,380.0,326.0,319.0,107.0,-30.0,137.0
16,57,3,1,0,514,438,482,408,403,314,306,325,383,287.0,301.0,352.0,326.0,313.0,51.0,14.0,37.0
17,57,3,1,0,405,314,375,353,267,377,276,257,258,207.0,210.0,249.0,230.0,222.0,39.0,3.0,36.0
18,57,3,1,0,85,140,157,133,146,133,94,101,94,103.0,86.0,109.0,98.0,99.0,23.0,-17.0,40.0
19,57,3,1,0,158,187,236,191,184,170,200,162,165,162.0,172.0,216.0,194.0,183.0,44.0,10.0,34.0
20,57,3,1,0,636,643,771,438,521,498,470,463,469,462.0,351.0,641.0,496.0,485.0,290.0,-111.0,401.0
21,57,3,1,0,195,155,198,180,157,132,131,161,154,118.0,145.0,195.0,170.0,153.0,50.0,27.0,23.0
22,57,3,1,0,35,48,67,46,41,40,28,43,38,20.0,21.0,54.0,38.0,32.0,33.0,1.0,32.0
1,58,2,1,0,60,52,74,61,69,81,59,68,101,59.0,64.0,157.0,110.0,93.0,93.0,5.0,88.0
2,58,2,1,0,181,119,130,103,154,125,106,113,128,230.0,173.0,201.0,187.0,201.0,28.0,-57.0,85.0
3,58,2,1,0,117,67,81,65,79,55,51,79,82,89.0,101.0,194.0,148.0,128.0,93.0,12.0,81.0
4,58,2,1,0,105,52,132,97,103,144,172,170,133,91.0,116.0,135.0,126.0,114.0,19.0,25.0,-6.0
5,58,2,1,0,816,454,505,463,516,491,453,624,583,533.0,557.0,825.0,691.0,638.0,268.0,24.0,244.0
6,58,2,1,0,251,96,133,88,118,91,110,111,129,108.0,229.0,408.0,318.0,248.0,179.0,121.0,58.0
7,58,2,1,0,600,283,311,395,408,271,332,415,347,344.0,280.0,507.0,394.0,377.0,227.0,-64.0,291.0
8,58,2,1,0,192,96,135,117,169,144,132,175,152,197.0,166.0,233.0,200.0,199.0,67.0,-31.0,98.0
9,58,2,1,0,297,127,271,262,258,278,238,265,297,267.0,378.0,448.0,413.0,364.0,70.0,111.0,-41.0
10,58,2,1,0,254,71,136,107,135,145,104,103,124,139.0,128.0,219.0,174.0,162.0,91.0,-11.0,102.0
11,58,2,1,0,461,270,342,363,373,289,260,265,382,334.0,313.0,874.0,594.0,507.0,561.0,-21.0,582.0
12,58,2,1,0,211,60,84,84,68,64,78,105,104,111.0,118.0,201.0,160.0,143.0,83.0,7.0,76.0
13,58,2,1,0,754,390,398,481,498,419,459,630,477,524.0,519.0,901.0,710.0,648.0,382.0,-5.0,387.0
14,58,2,1,0,892,268,371,333,363,396,440,436,415,417.0,417.0,777.0,597.0,537.0,360.0,0.0,360.0
15,58,2,1,0,174,81,170,192,246,204,243,235,258,263.0,241.0,362.0,302.0,289.0,121.0,-22.0,143.0
16,58,2,1,0,134,39,47,55,60,48,51,63,57,69.0,58.0,76.0,67.0,68.0,18.0,-11.0,29.0
17,58,2,1,0,439,130,231,191,211,178,177,209,244,199.0,247.0,350.0,298.0,265.0,103.0,48.0,55.0
18,58,2,1,0,102,51,67,60,67,91,79,101,94,80.0,198.0,138.0,168.0,139.0,-60.0,118.0,-178.0
19,58,2,1,0,47,21,29,27,30,22,21,21,18,20.0,34.0,52.0,43.0,35.0,18.0,14.0,4.0
20,58,2,1,0,630,283,298,337,395,444,428,519,438,436.0,552.0,2478.0,1515.0,1155.0,1926.0,116.0,1810.0
21,58,2,1,0,498,189,261,260,236,226,286,349,325,354.0,355.0,723.0,539.0,477.0,368.0,1.0,367.0
22,58,2,1,0,7,10,21,11,20,18,12,17,12,8.0,32.0,31.0,32.0,24.0,-1.0,24.0,-25.0
1,59,2,1,0,228,125,223,190,233,237,1154,290,404,302.0,1094.0,3668.0,2381.0,1688.0,2574.0,792.0,1782.0
2,59,2,1,0,105,67,68,72,70,100,79,62,75,86.0,105.0,124.0,114.0,105.0,19.0,19.0,0.0
3,59,2,1,0,208,63,95,64,75,89,75,89,111,84.0,104.0,121.0,112.0,103.0,17.0,20.0,-3.0
4,59,2,1,0,72,29,64,61,50,56,417,666,51,34.0,72.0,50.0,61.0,52.0,-22.0,38.0,-60.0
5,59,2,1,0,542,251,246,265,230,226,834,315,368,297.0,307.0,1150.0,728.0,585.0,843.0,10.0,833.0
6,59,2,1,0,792,244,232,308,344,363,315,452,583,523.0,551.0,669.0,610.0,581.0,118.0,28.0,90.0
7,59,2,1,0,823,326,341,453,371,362,372,520,630,555.0,505.0,698.0,602.0,586.0,193.0,-50.0,243.0
8,59,2,1,0,321,126,162,162,182,154,558,292,187,206.0,250.0,283.0,266.0,246.0,33.0,44.0,-11.0
9,59,2,1,0,451,130,374,366,407,481,329,409,478,509.0,593.0,810.0,702.0,637.0,217.0,84.0,133.0
10,59,2,1,0,250,76,136,99,136,130,103,145,204,198.0,227.0,261.0,244.0,229.0,34.0,29.0,5.0
11,59,2,1,0,1205,656,751,787,807,758,1395,929,1015,1091.0,1085.0,1420.0,1252.0,1199.0,335.0,-6.0,341.0
12,59,2,1,0,549,138,232,271,262,250,268,377,418,451.0,461.0,560.0,510.0,491.0,99.0,10.0,89.0
13,59,2,1,0,602,249,293,362,351,329,285,374,411,366.0,401.0,579.0,490.0,449.0,178.0,35.0,143.0
14,59,2,1,0,992,320,512,660,557,721,719,991,1189,1206.0,1267.0,1764.0,1516.0,1412.0,497.0,61.0,436.0
15,59,2,1,0,386,193,342,341,375,377,337,402,499,496.0,510.0,668.0,589.0,558.0,158.0,14.0,144.0
16,59,2,1,0,523,161,272,326,270,280,775,316,371,390.0,456.0,542.0,499.0,463.0,86.0,66.0,20.0
17,59,2,1,0,508,132,232,212,222,268,261,329,457,434.0,466.0,706.0,586.0,535.0,240.0,32.0,208.0
18,59,2,1,0,173,74,106,104,121,115,77,91,131,145.0,172.0,201.0,186.0,173.0,29.0,27.0,2.0
19,59,2,1,0,91,51,75,101,66,42,52,68,79,54.0,48.0,75.0,62.0,59.0,27.0,-6.0,33.0
20,59,2,1,0,128,33,53,51,65,76,57,46,63,70.0,100.0,123.0,112.0,98.0,23.0,30.0,-7.0
21,59,2,1,0,182,64,143,136,155,142,754,199,271,274.0,293.0,321.0,307.0,296.0,28.0,19.0,9.0
22,59,2,1,0,53,29,33,28,48,27,21,28,21,14.0,20.0,25.0,22.0,20.0,5.0,6.0,-1.0
1,60,1,1,0,142,84,128,99,108,102,143,141,92,87.0,172.0,143.0,158.0,134.0,-29.0,85.0,-114.0
2,60,1,1,0,146,84,119,80,84,87,136,120,95,78.0,103.0,102.0,102.0,94.0,-1.0,25.0,-26.0
3,60,1,1,0,83,41,62,87,86,67,58,68,69,69.0,79.0,70.0,74.0,73.0,-9.0,10.0,-19.0
4,60,1,1,0,88,65,74,70,62,63,53,50,55,67.0,92.0,75.0,84.0,78.0,-17.0,25.0,-42.0
5,60,1,1,0,341,184,223,201,224,188,192,262,301,197.0,237.0,221.0,229.0,218.0,-16.0,40.0,-56.0
6,60,1,1,0,254,107,149,150,152,146,136,174,138,155.0,169.0,193.0,181.0,172.0,24.0,14.0,10.0
7,60,1,1,0,159,74,162,163,162,117,116,158,179,155.0,169.0,165.0,167.0,163.0,-4.0,14.0,-18.0
8,60,1,1,0,41,25,46,41,28,30,28,32,32,26.0,40.0,33.0,36.0,33.0,-7.0,14.0,-21.0
9,60,1,1,0,568,264,527,387,410,437,440,502,480,480.0,728.0,677.0,702.0,628.0,-51.0,248.0,-299.0
10,60,1,1,0,297,121,197,152,163,152,143,162,143,132.0,158.0,190.0,174.0,160.0,32.0,26.0,6.0
11,60,1,1,0,430,213,408,324,345,284,373,290,342,314.0,428.0,412.0,420.0,385.0,-16.0,114.0,-130.0
12,60,1,1,0,103,50,101,76,71,82,82,105,75,85.0,87.0,101.0,94.0,91.0,14.0,2.0,12.0
13,60,1,1,0,109,50,116,95,137,104,134,131,121,110.0,110.0,125.0,118.0,115.0,15.0,0.0,15.0
14,60,1,1,0,130,78,142,114,90,124,140,149,132,125.0,118.0,153.0,136.0,132.0,35.0,-7.0,42.0
15,60,1,1,0,466,185,307,317,322,277,351,327,287,278.0,377.0,354.0,366.0,336.0,-23.0,99.0,-122.0
16,60,1,1,0,270,129,200,183,140,190,186,222,164,183.0,225.0,230.0,228.0,213.0,5.0,42.0,-37.0
17,60,1,1,0,519,215,330,301,296,262,319,373,282,230.0,301.0,283.0,292.0,271.0,-18.0,71.0,-89.0
18,60,1,1,0,145,57,96,88,101,91,78,106,100,89.0,130.0,112.0,121.0,110.0,-18.0,41.0,-59.0
19,60,1,1,0,89,59,109,102,100,85,79,140,123,99.0,119.0,104.0,112.0,107.0,-15.0,20.0,-35.0
20,60,1,1,0,160,89,140,134,104,264,151,136,117,92.0,123.0,125.0,124.0,113.0,2.0,31.0,-29.0
21,60,1,1,0,274,154,228,212,258,163,256,338,207,301.0,277.0,265.0,271.0,281.0,-12.0,-24.0,12.0
22,60,1,1,0,65,35,91,67,47,50,39,70,62,56.0,83.0,58.0,70.0,66.0,-25.0,27.0,-52.0
1,1,1,2,1,193,309,264,241,251,240,298,308,270,286.0,312.0,0.0,156.0,199.0,-312.0,26.0,-338.0
2,1,1,2,1,194,302,243,321,230,362,323,306,298,333.0,331.0,0.0,166.0,221.0,-331.0,-2.0,-329.0
3,1,1,2,1,128,201,176,192,155,199,170,176,134,180.0,173.0,0.0,86.0,118.0,-173.0,-7.0,-166.0
4,1,1,2,1,432,472,340,407,314,302,310,293,226,297.0,275.0,0.0,138.0,191.0,-275.0,-22.0,-253.0
5,1,1,2,1,253,378,337,331,336,304,330,449,303,332.0,456.0,0.0,228.0,263.0,-456.0,124.0,-580.0
6,1,1,2,1,76,132,155,144,166,155,166,192,153,158.0,204.0,0.0,102.0,121.0,-204.0,46.0,-250.0
7,1,1,2,1,290,412,484,450,432,449,413,563,371,467.0,471.0,0.0,236.0,313.0,-471.0,4.0,-475.0
8,1,1,2,1,146,249,182,251,173,213,197,239,166,188.0,200.0,0.0,100.0,129.0,-200.0,12.0,-212.0
9,1,1,2,1,1680,2958,2368,2754,2696,2582,2782,2822,2740,2953.0,2821.0,0.0,1410.0,1925.0,-2821.0,-132.0,-2689.0
10,1,1,2,1,248,383,277,377,293,309,331,402,304,307.0,371.0,0.0,186.0,226.0,-371.0,64.0,-435.0
11,1,1,2,1,486,817,617,720,689,718,682,759,664,694.0,799.0,0.0,400.0,498.0,-799.0,105.0,-904.0
12,1,1,2,1,78,191,154,186,149,156,168,164,152,189.0,181.0,0.0,90.0,123.0,-181.0,-8.0,-173.0
13,1,1,2,1,190,297,311,328,293,325,352,363,288,305.0,349.0,0.0,174.0,218.0,-349.0,44.0,-393.0
14,1,1,2,1,250,355,393,307,297,380,309,344,274,282.0,369.0,0.0,184.0,217.0,-369.0,87.0,-456.0
15,1,1,2,1,409,621,561,562,591,624,669,649,620,676.0,853.0,0.0,426.0,510.0,-853.0,177.0,-1030.0
16,1,1,2,1,228,445,423,403,455,424,361,409,246,307.0,502.0,0.0,251.0,270.0,-502.0,195.0,-697.0
17,1,1,2,1,174,297,304,284,259,316,280,304,238,308.0,369.0,0.0,184.0,226.0,-369.0,61.0,-430.0
18,1,1,2,1,181,307,209,324,299,311,316,288,299,291.0,308.0,0.0,154.0,200.0,-308.0,17.0,-325.0
19,1,1,2,1,566,775,692,738,626,805,715,744,592,725.0,795.0,0.0,398.0,507.0,-795.0,70.0,-865.0
20,1,1,2,1,72,126,107,119,138,135,104,119,88,116.0,131.0,0.0,66.0,82.0,-131.0,15.0,-146.0
21,1,1,2,1,219,295,292,328,285,305,307,293,289,342.0,332.0,0.0,166.0,225.0,-332.0,-10.0,-322.0
22,1,1,2,1,234,401,305,324,284,313,335,248,234,302.0,325.0,0.0,162.0,209.0,-325.0,23.0,-348.0
1,2,2,2,1,263,442,321,383,408,481,506,615,423,528.0,509.0,0.0,254.0,346.0,-509.0,-19.0,-490.0
2,2,2,2,1,264,403,325,415,354,487,506,484,430,474.0,390.0,0.0,195.0,288.0,-390.0,-84.0,-306.0
3,2,2,2,1,149,316,260,258,252,263,332,312,348,334.0,351.0,0.0,176.0,228.0,-351.0,17.0,-368.0
4,2,2,2,1,359,470,369,376,352,396,326,421,261,344.0,338.0,0.0,169.0,227.0,-338.0,-6.0,-332.0
5,2,2,2,1,560,806,700,679,724,721,901,1021,668,951.0,949.0,0.0,474.0,633.0,-949.0,-2.0,-947.0
6,2,2,2,1,225,317,315,350,352,460,517,524,468,556.0,699.0,0.0,350.0,418.0,-699.0,143.0,-842.0
7,2,2,2,1,729,1060,1229,1119,1113,1342,1502,1693,1251,1337.0,1344.0,0.0,672.0,894.0,-1344.0,7.0,-1351.0
8,2,2,2,1,239,407,358,384,335,452,519,543,477,486.0,492.0,0.0,246.0,326.0,-492.0,6.0,-498.0
9,2,2,2,1,4688,10371,8733,8990,9100,9110,10367,11177,10502,10371.0,10504.0,0.0,5252.0,6958.0,-10504.0,133.0,-10637.0
10,2,2,2,1,559,1074,832,939,901,1075,1222,1237,949,1026.0,968.0,0.0,484.0,665.0,-968.0,-58.0,-910.0
11,2,2,2,1,1635,2184,1828,1916,1948,2090,2406,2465,2160,2416.0,2381.0,0.0,1190.0,1599.0,-2381.0,-35.0,-2346.0
12,2,2,2,1,311,545,463,483,513,576,577,634,470,499.0,532.0,0.0,266.0,344.0,-532.0,33.0,-565.0
13,2,2,2,1,486,847,1025,993,829,1052,1183,1231,1018,1146.0,1142.0,0.0,571.0,763.0,-1142.0,-4.0,-1138.0
14,2,2,2,1,486,968,944,932,1043,1153,1163,1133,861,1082.0,1028.0,0.0,514.0,703.0,-1028.0,-54.0,-974.0
15,2,2,2,1,1205,1969,1744,1919,1847,2165,2419,2373,1801,2107.0,2119.0,0.0,1060.0,1409.0,-2119.0,12.0,-2131.0
16,2,2,2,1,508,734,619,699,876,984,989,1033,795,944.0,1169.0,0.0,584.0,704.0,-1169.0,225.0,-1394.0
17,2,2,2,1,445,769,687,748,707,821,1006,917,750,869.0,773.0,0.0,386.0,547.0,-773.0,-96.0,-677.0
18,2,2,2,1,899,1607,1181,1494,1511,1522,1699,1828,1443,1626.0,1463.0,0.0,732.0,1030.0,-1463.0,-163.0,-1300.0
19,2,2,2,1,1306,1905,1837,1784,1845,2218,2361,2147,1842,2177.0,1994.0,0.0,997.0,1390.0,-1994.0,-183.0,-1811.0
20,2,2,2,1,215,285,259,240,371,328,317,303,226,315.0,349.0,0.0,174.0,221.0,-349.0,34.0,-383.0
21,2,2,2,1,260,369,435,466,394,526,525,529,505,572.0,547.0,0.0,274.0,373.0,-547.0,-25.0,-522.0
22,2,2,2,1,521,1186,639,827,849,957,1229,987,782,1050.0,892.0,0.0,446.0,647.0,-892.0,-158.0,-734.0
1,3,1,2,1,101,187,162,155,200,158,195,163,105,146.0,175.0,0.0,88.0,107.0,-175.0,29.0,-204.0
2,3,1,2,1,213,293,226,236,265,410,329,332,296,336.0,319.0,0.0,160.0,218.0,-319.0,-17.0,-302.0
3,3,1,2,1,174,228,241,255,251,306,251,232,183,204.0,204.0,0.0,102.0,136.0,-204.0,0.0,-204.0
4,3,1,2,1,387,627,524,389,503,552,475,412,404,331.0,347.0,0.0,174.0,226.0,-347.0,16.0,-363.0
5,3,1,2,1,235,377,355,370,404,481,373,432,264,442.0,404.0,0.0,202.0,282.0,-404.0,-38.0,-366.0
6,3,1,2,1,83,127,116,129,142,151,124,165,116,140.0,133.0,0.0,66.0,91.0,-133.0,-7.0,-126.0
7,3,1,2,1,235,353,334,323,407,400,410,471,322,400.0,386.0,0.0,193.0,262.0,-386.0,-14.0,-372.0
8,3,1,2,1,103,189,173,157,177,211,167,160,125,164.0,165.0,0.0,82.0,110.0,-165.0,1.0,-166.0
9,3,1,2,1,1159,1738,1536,1581,1833,1828,1593,1985,1468,1849.0,1680.0,0.0,840.0,1176.0,-1680.0,-169.0,-1511.0
10,3,1,2,1,121,197,149,174,163,216,133,185,158,222.0,213.0,0.0,106.0,145.0,-213.0,-9.0,-204.0
11,3,1,2,1,296,446,386,375,444,454,461,476,350,444.0,456.0,0.0,228.0,300.0,-456.0,12.0,-468.0
12,3,1,2,1,55,113,112,112,126,130,154,177,120,135.0,111.0,0.0,56.0,82.0,-111.0,-24.0,-87.0
13,3,1,2,1,251,371,364,437,425,531,444,375,300,363.0,361.0,0.0,180.0,241.0,-361.0,-2.0,-359.0
14,3,1,2,1,202,331,306,338,396,390,320,382,301,333.0,285.0,0.0,142.0,206.0,-285.0,-48.0,-237.0
15,3,1,2,1,264,349,335,366,380,435,444,478,383,410.0,433.0,0.0,216.0,281.0,-433.0,23.0,-456.0
16,3,1,2,1,189,271,255,230,322,292,267,293,194,219.0,238.0,0.0,119.0,152.0,-238.0,19.0,-257.0
17,3,1,2,1,146,275,262,250,285,292,286,299,216,222.0,198.0,0.0,99.0,140.0,-198.0,-24.0,-174.0
18,3,1,2,1,81,107,85,111,132,133,94,129,102,123.0,116.0,0.0,58.0,80.0,-116.0,-7.0,-109.0
19,3,1,2,1,316,529,433,489,457,606,708,531,506,552.0,570.0,0.0,285.0,374.0,-570.0,18.0,-588.0
20,3,1,2,1,116,188,148,168,179,203,176,174,114,143.0,150.0,0.0,75.0,98.0,-150.0,7.0,-157.0
21,3,1,2,1,206,288,291,280,277,346,254,290,201,173.0,274.0,0.0,137.0,149.0,-274.0,101.0,-375.0
22,3,1,2,1,155,306,267,240,317,304,316,199,191,233.0,316.0,0.0,158.0,183.0,-316.0,83.0,-399.0
1,4,2,2,1,96,135,131,161,142,167,201,221,204,244.0,241.0,0.0,120.0,162.0,-241.0,-3.0,-238.0
2,4,2,2,1,110,159,185,191,176,253,332,399,317,430.0,450.0,0.0,225.0,293.0,-450.0,20.0,-470.0
3,4,2,2,1,72,136,148,139,117,145,167,204,226,182.0,234.0,0.0,117.0,139.0,-234.0,52.0,-286.0
4,4,2,2,1,109,179,166,96,85,131,159,164,150,176.0,192.0,0.0,96.0,123.0,-192.0,16.0,-208.0
5,4,2,2,1,212,361,425,290,324,427,553,667,370,470.0,634.0,0.0,317.0,368.0,-634.0,164.0,-798.0
6,4,2,2,1,151,204,182,203,195,266,313,338,363,329.0,326.0,0.0,163.0,218.0,-326.0,-3.0,-323.0
7,4,2,2,1,175,357,467,449,285,377,522,729,587,608.0,608.0,0.0,304.0,405.0,-608.0,0.0,-608.0
8,4,2,2,1,70,148,181,165,127,190,198,230,208,227.0,280.0,0.0,140.0,169.0,-280.0,53.0,-333.0
9,4,2,2,1,1639,3992,3988,3668,3906,4522,4949,5596,4889,5245.0,5402.0,0.0,2701.0,3549.0,-5402.0,157.0,-5559.0
10,4,2,2,1,166,443,418,434,344,461,540,630,553,544.0,603.0,0.0,302.0,382.0,-603.0,59.0,-662.0
11,4,2,2,1,651,982,1039,1051,947,1072,1268,1400,1213,1183.0,1289.0,0.0,644.0,824.0,-1289.0,106.0,-1395.0
12,4,2,2,1,96,254,328,298,271,331,451,520,466,388.0,442.0,0.0,221.0,277.0,-442.0,54.0,-496.0
13,4,2,2,1,284,584,570,485,345,559,623,645,615,535.0,587.0,0.0,294.0,374.0,-587.0,52.0,-639.0
14,4,2,2,1,242,578,638,439,516,644,816,854,726,725.0,750.0,0.0,375.0,492.0,-750.0,25.0,-775.0
15,4,2,2,1,739,1438,1404,1200,1131,1522,1730,1887,1466,1612.0,1720.0,0.0,860.0,1111.0,-1720.0,108.0,-1828.0
16,4,2,2,1,226,461,459,468,446,524,665,780,873,715.0,831.0,0.0,416.0,515.0,-831.0,116.0,-947.0
17,4,2,2,1,223,436,554,554,548,663,787,891,679,645.0,705.0,0.0,352.0,450.0,-705.0,60.0,-765.0
18,4,2,2,1,173,535,612,676,709,737,966,1034,837,825.0,906.0,0.0,453.0,577.0,-906.0,81.0,-987.0
19,4,2,2,1,233,610,646,562,459,596,792,810,690,865.0,827.0,0.0,414.0,564.0,-827.0,-38.0,-789.0
20,4,2,2,1,85,166,157,116,162,140,173,200,168,168.0,214.0,0.0,107.0,127.0,-214.0,46.0,-260.0
21,4,2,2,1,105,202,242,221,226,279,358,344,333,331.0,356.0,0.0,178.0,229.0,-356.0,25.0,-381.0
22,4,2,2,1,85,233,244,241,205,236,349,303,327,519.0,331.0,0.0,166.0,283.0,-331.0,-188.0,-143.0
1,5,3,2,1,177,267,169,193,170,168,208,216,192,208.0,319.0,0.0,160.0,176.0,-319.0,111.0,-430.0
2,5,3,2,1,3067,2754,2281,2227,1995,2206,1981,2469,3585,3111.0,3929.0,0.0,1964.0,2347.0,-3929.0,818.0,-4747.0
3,5,3,2,1,451,680,487,440,356,384,433,467,506,620.0,679.0,0.0,340.0,433.0,-679.0,59.0,-738.0
4,5,3,2,1,92,197,124,132,112,101,80,136,106,116.0,176.0,0.0,88.0,97.0,-176.0,60.0,-236.0
5,5,3,2,1,1537,1481,1090,1021,990,1018,1119,1242,1321,1366.0,1656.0,0.0,828.0,1007.0,-1656.0,290.0,-1946.0
6,5,3,2,1,1881,1518,1284,1266,1165,1072,1126,1266,1339,1314.0,2026.0,0.0,1013.0,1113.0,-2026.0,712.0,-2738.0
7,5,3,2,1,3060,2839,2545,2879,2279,2583,2917,2744,3229,2974.0,4723.0,0.0,2362.0,2566.0,-4723.0,1749.0,-6472.0
8,5,3,2,1,1361,1353,1118,1259,955,1154,1235,1338,1662,1670.0,2474.0,0.0,1237.0,1381.0,-2474.0,804.0,-3278.0
9,5,3,2,1,1579,2180,1684,1684,1682,1409,1573,1720,1696,1650.0,2071.0,0.0,1036.0,1240.0,-2071.0,421.0,-2492.0
10,5,3,2,1,1836,2310,1540,1616,1343,1308,1943,1360,1586,1801.0,3003.0,0.0,1502.0,1601.0,-3003.0,1202.0,-4205.0
11,5,3,2,1,2419,2029,1601,1578,1375,1523,1501,1651,1865,1898.0,2708.0,0.0,1354.0,1535.0,-2708.0,810.0,-3518.0
12,5,3,2,1,922,875,668,648,536,537,656,666,811,761.0,1120.0,0.0,560.0,627.0,-1120.0,359.0,-1479.0
13,5,3,2,1,3403,2945,3015,3119,2522,2789,2808,2753,3344,3669.0,5765.0,0.0,2882.0,3145.0,-5765.0,2096.0,-7861.0
14,5,3,2,1,3564,3197,2704,2715,2598,2658,2563,2664,3259,3278.0,5332.0,0.0,2666.0,2870.0,-5332.0,2054.0,-7386.0
15,5,3,2,1,1629,1592,1156,1224,1121,1218,1188,1319,1309,1393.0,2159.0,0.0,1080.0,1184.0,-2159.0,766.0,-2925.0
16,5,3,2,1,1140,1262,895,1069,835,836,949,1018,1151,1055.0,1688.0,0.0,844.0,914.0,-1688.0,633.0,-2321.0
17,5,3,2,1,1506,1541,1174,1020,997,939,1035,1185,1214,1290.0,1897.0,0.0,948.0,1062.0,-1897.0,607.0,-2504.0
18,5,3,2,1,650,741,463,546,473,389,402,400,437,440.0,582.0,0.0,291.0,341.0,-582.0,142.0,-724.0
19,5,3,2,1,939,1322,959,988,854,912,964,1041,839,1156.0,1651.0,0.0,826.0,936.0,-1651.0,495.0,-2146.0
20,5,3,2,1,248,235,212,191,173,197,218,241,244,273.0,391.0,0.0,196.0,221.0,-391.0,118.0,-509.0
21,5,3,2,1,1105,1314,1222,1105,910,1051,1117,1406,1562,1664.0,2796.0,0.0,1398.0,1487.0,-2796.0,1132.0,-3928.0
22,5,3,2,1,518,806,657,585,602,530,544,540,569,743.0,737.0,0.0,368.0,493.0,-737.0,-6.0,-731.0
1,6,1,2,1,114,351,229,285,289,234,347,399,276,363.0,636.0,0.0,318.0,333.0,-636.0,273.0,-909.0
2,6,1,2,1,300,452,403,419,390,633,639,493,556,594.0,644.0,0.0,322.0,413.0,-644.0,50.0,-694.0
3,6,1,2,1,317,489,505,604,525,595,623,640,628,626.0,750.0,0.0,375.0,459.0,-750.0,124.0,-874.0
4,6,1,2,1,102,180,142,124,93,130,133,130,95,126.0,103.0,0.0,52.0,76.0,-103.0,-23.0,-80.0
5,6,1,2,1,671,850,790,838,870,1020,1346,1101,933,1042.0,1437.0,0.0,718.0,826.0,-1437.0,395.0,-1832.0
6,6,1,2,1,717,1018,980,1077,1165,1206,1280,1168,1138,990.0,1681.0,0.0,840.0,890.0,-1681.0,691.0,-2372.0
7,6,1,2,1,842,1734,1902,2031,1983,2192,2226,2022,2178,2008.0,2607.0,0.0,1304.0,1538.0,-2607.0,599.0,-3206.0
8,6,1,2,1,312,595,582,569,606,683,717,614,692,659.0,899.0,0.0,450.0,519.0,-899.0,240.0,-1139.0
9,6,1,2,1,2647,5713,4896,5717,5445,4899,5914,5863,5896,5979.0,7407.0,0.0,3704.0,4462.0,-7407.0,1428.0,-8835.0
10,6,1,2,1,409,719,453,603,532,611,719,734,660,643.0,884.0,0.0,442.0,509.0,-884.0,241.0,-1125.0
